NAME,PRIM AIRPORT,ADDRESS,TRANS,FAM PLAN,ADDRESS_2,CHECK-IN,ST,CNTRY,POSTAL CODE,CHECK OUT,PHONE,TELEX,COMM PERCENT,FAX,RESV,MEAL PLAN,TAX RATE,PROPERTY TYPE CODES,CURR,TOTAL RMS,RA,RC,CR,EX,EC,worldspan code,Check availability
GRAND MERCURE WAKAYAMA MINABE,KIX,348 Omezudomari Oaza Yamauchi,N,Y,WAKAYAMA JAPAN 6450012,1500,,CJP,6450012,1000,81739725500,,10,81739725757,,"['EP', 'BB', 'HB', 'FB']",0,UP,JPY,326,K,K,K,K,K,RTGMSHM,HHPCRTGMSHM
