NAME,PRIM AIRPORT,ADDRESS,TRANS,FAM PLAN,ADDRESS_2,CHECK-IN,ST,CNTRY,POSTAL CODE,CHECK OUT,PHONE,TELEX,COMM PERCENT,FAX,RESV,MEAL PLAN,TAX RATE,PROPERTY TYPE CODES,CURR,TOTAL RMS,RA,RC,CR,EX,EC,worldspan code,Check availability
GRAND MERCURE NARA KASHIHARA,KIX,652 2,N,Y,NARA JAPAN 6450012,1500,,CJP,6450012,1100,81744286636,,10,81744286644,,"['EP', 'BB', 'HB', 'FB']",0,UP,JPY,208,K,K,K,K,K,RTGMUKY,HHPCRTGMUKY
