NAME,PRIM AIRPORT,ADDRESS,TRANS,FAM PLAN,ADDRESS_2,CHECK-IN,ST,CNTRY,POSTAL CODE,CHECK OUT,PHONE,TELEX,COMM PERCENT,FAX,RESV,MEAL PLAN,TAX RATE,PROPERTY TYPE CODES,CURR,TOTAL RMS,RA,RC,CR,EX,EC,worldspan code,Check availability
MERCURE KYOTO MIYAZU,KIX,58,N,Y,KYOTO JAPAN 6260068,1500,,CJP,6260068,1100,81772251800,,10,81772251377,,"['EP', 'BB', 'HB', 'FB']",0,MD,JPY,312,K,K,K,K,K,RTMKUKY,HHPCRTMKUKY
