NAME,PRIM AIRPORT,ADDRESS,TRANS,FAM PLAN,ADDRESS_2,CHECK-IN,ST,CNTRY,POSTAL CODE,CHECK OUT,PHONE,TELEX,COMM PERCENT,FAX,RESV,MEAL PLAN,TAX RATE,PROPERTY TYPE CODES,CURR,TOTAL RMS,RA,RC,CR,EX,EC,worldspan code,Check availability
GRAND MERCURE OKINAWA ZANPA,OKA,1575,Y,Y,OKINAWA JAPAN 9040328,1500,,CJP,9040328,1100,81989585000,,10,81989583970,,"['EP', 'BB', 'HB', 'FB']",0,UP,JPY,465,K,K,K,K,K,RTGMOKA,HHPCRTGMOKA
