NAME,PRIM AIRPORT,ADDRESS,TRANS,FAM PLAN,ADDRESS_2,CHECK-IN,ST,CNTRY,POSTAL CODE,CHECK OUT,PHONE,TELEX,COMM PERCENT,FAX,RESV,MEAL PLAN,TAX RATE,PROPERTY TYPE CODES,CURR,TOTAL RMS,RA,RC,CR,EX,EC,worldspan code,Check availability
MERCURE KOCHI TOSA,KCZ,2995 Ko,N,Y,KOCHI JAPAN 7815703,1500,,CJP,7815703,1000,81887334510,,10,81887334512,,"['EP', 'BB', 'HB', 'FB']",0,MD,JPY,194,K,K,K,K,K,RTMEKCZ,HHPCRTMEKCZ
