NAME,PRIM AIRPORT,ADDRESS,TRANS,FAM PLAN,ADDRESS_2,CHECK-IN,ST,CNTRY,POSTAL CODE,CHECK OUT,PHONE,TELEX,COMM PERCENT,FAX,RESV,MEAL PLAN,TAX RATE,PROPERTY TYPE CODES,CURR,TOTAL RMS,RA,RC,CR,EX,EC,worldspan code,Check availability
GRAND MERCURE LAKE BIWA,NGO,38,N,Y,SHIGA JAPAN 5260066,1500,,CJP,5260066,1000,81749642000,,10,81749642005,,"['EP', 'BB', 'HB', 'FB']",0,UP,JPY,362,K,K,K,K,K,RTGMNGO,HHPCRTGMNGO
