NAME,PRIM AIRPORT,ADDRESS,TRANS,FAM PLAN,ADDRESS_2,CHECK-IN,ST,CNTRY,POSTAL CODE,CHECK OUT,PHONE,TELEX,COMM PERCENT,FAX,RESV,MEAL PLAN,TAX RATE,PROPERTY TYPE CODES,CURR,TOTAL RMS,RA,RC,CR,EX,EC,worldspan code,Check availability
MERCURE SAGA KARATSU,FUK,4 9 20,N,Y,SAGA JAPAN 8470017,1500,,CJP,8470017,1000,81955720111,,10,81955720120,,"['EP', 'BB', 'HB', 'FB']",0,MD,JPY,206,K,K,K,K,K,RTMEHSG,HHPCRTMEHSG
