NAME,PRIM AIRPORT,ADDRESS,TRANS,FAM PLAN,ADDRESS_2,CHECK-IN,ST,CNTRY,POSTAL CODE,CHECK OUT,PHONE,TELEX,COMM PERCENT,FAX,RESV,MEAL PLAN,TAX RATE,PROPERTY TYPE CODES,CURR,TOTAL RMS,RA,RC,CR,EX,EC,worldspan code,Check availability
GRAND MERCURE MINAMIBOSO,HND,1212 Tadara,N,Y,CHIBA JAPAN 2992404,1500,,CJP,2992404,1100,81470333811,,10,81470334431,,"['EP', 'BB', 'HB', 'FB']",0,UP,JPY,197,K,K,K,K,K,RTGMTYO,HHPCRTGMTYO
