NAME,PRIM AIRPORT,ADDRESS,TRANS,FAM PLAN,ADDRESS_2,CHECK-IN,ST,CNTRY,POSTAL CODE,CHECK OUT,PHONE,TELEX,COMM PERCENT,FAX,RESV,MEAL PLAN,TAX RATE,PROPERTY TYPE CODES,CURR,TOTAL RMS,RA,RC,CR,EX,EC,worldspan code,Check availability
MERCURE NOTO,KMQ,Ra 1 Yaguradani,N,Y,ISHIKAWA JAPAN 9250156,1500,,CJP,9250156,1100,81767323111,,10,81767323120,,"['EP', 'BB', 'HB', 'FB']",0,MD,JPY,234,K,K,K,K,K,RTMEKMQ,HHPCRTMEKMQ
