NAME,PRIM AIRPORT,ADDRESS,TRANS,FAM PLAN,ADDRESS_2,CHECK-IN,ST,CNTRY,POSTAL CODE,CHECK OUT,PHONE,TELEX,COMM PERCENT,FAX,RESV,MEAL PLAN,TAX RATE,PROPERTY TYPE CODES,CURR,TOTAL RMS,RA,RC,CR,EX,EC,worldspan code,Check availability
GRAND MERCURE NASU HIGHLANDS,FKS,4449 2 Takakuhei,N,Y,TOCHIGI JAPAN 3250302,1500,,CJP,3250302,1100,81287761122,,10,81287761166,,"['EP', 'BB', 'HB', 'FB']",0,UP,JPY,189,K,K,K,K,K,RTGMFKS,HHPCRTGMFKS
