NAME,PRIM AIRPORT,ADDRESS,TRANS,FAM PLAN,ADDRESS_2,CHECK-IN,ST,CNTRY,POSTAL CODE,CHECK OUT,PHONE,TELEX,COMM PERCENT,FAX,RESV,MEAL PLAN,TAX RATE,PROPERTY TYPE CODES,CURR,TOTAL RMS,RA,RC,CR,EX,EC,worldspan code,Check availability
MERCURE FUKUOKA MUNAKATA,FUK,1303,N,Y,FUKUOKA JAPAN 8113514,1500,,CJP,8113514,1100,81940624111,,10,81940624000,,"['EP', 'BB', 'HB', 'FB']",0,MD,JPY,290,K,K,K,K,K,RTMEFUK,HHPCRTMEFUK
