NAME,PRIM AIRPORT,ADDRESS,TRANS,FAM PLAN,ADDRESS_2,CHECK-IN,ST,CNTRY,POSTAL CODE,CHECK OUT,PHONE,TELEX,COMM PERCENT,FAX,RESV,MEAL PLAN,TAX RATE,PROPERTY TYPE CODES,CURR,TOTAL RMS,RA,RC,CR,EX,EC,worldspan code,Check availability
GRAND MERCURE LAKE HAMANA,FSZ,4396 1Yamazaki,N,Y,SHIZUOKA JAPAN 4310101,1500,,CJP,4310101,1100,81535922222,,10,81535925522,,"['EP', 'BB', 'HB', 'FB']",0,UP,JPY,369,K,K,K,K,K,RTGMFSZ,HHPCRTGMFSZ
