NAME,PRIM AIRPORT,ADDRESS,TRANS,FAM PLAN,ADDRESS_2,CHECK-IN,ST,CNTRY,POSTAL CODE,CHECK OUT,PHONE,TELEX,COMM PERCENT,FAX,RESV,MEAL PLAN,TAX RATE,PROPERTY TYPE CODES,CURR,TOTAL RMS,RA,RC,CR,EX,EC,worldspan code,Check availability
GRAND MERCURE YATSUGATAKE,NRT,8240 1039,N,Y,YAMANASHI JAPAN 4091501,1500,,CJP,4091501,1000,81551382911,,10,81551382961,,"['EP', 'BB', 'HB', 'FB']",0,UP,JPY,250,K,K,K,K,K,RTYAMMJ,HHPCRTYAMMJ
