NAME,PRIM AIRPORT,ADDRESS,TRANS,FAM PLAN,ADDRESS_2,CHECK-IN,ST,CNTRY,POSTAL CODE,CHECK OUT,PHONE,TELEX,COMM PERCENT,FAX,RESV,MEAL PLAN,TAX RATE,PROPERTY TYPE CODES,CURR,TOTAL RMS,RA,RC,CR,EX,EC,worldspan code,Check availability
MANTIS KIVU QUEEN,KGL,Coza Bay Marine Complex (CBMC),Y,Y,KARONGI RWANDA 00000,1400,,CRW,00000,1000,250798650065,,10,250,,"['EP', 'FB']",00,UP,USD,10,K,K,K,K,K,RTMTGYI,HHPCRTMTGYI
